iso_code,year,fertility_rate,current_usd,deflation,annual_rate,female_participation,unemployment,married_percentage,WGI,CPI10,CPI100,log_gdppc
MUS,1997,2.04,3695.73668844327,5.12076924128428,4.37241713991033,38.746,9.39,63.663403,,,,8.21493518791941
MWI,1997,6.231,366.954461274104,20.8348496663397,1.73065958671548,78.117,4.723,70.21537,,,,5.905237756633761
MYS,1997,3.227,4678.56390058182,3.48234958265934,4.68611382857154,45.693,2.45,61.30111,,,,8.450746482970843
NAC,1997,1.93029633691809,30518.0637694345,1.72444795727333,3.20599325216963,58.2679386362632,5.40301547573426,,,,,10.32607404201744
NAM,1997,4.166,2459.64511763936,7.11317082800731,1.55725793627271,46.878,24.45,40.835648,,,,7.80777235739756
NCL,1997,2.646,15704.9593483537,2.05845624685195,-0.195960722861727,60.184,18.381,37.301514,,,,9.661731823516911
NER,1997,7.802,220.562957209,6.99168132354842,-1.78818258744471,68.878,1.502,86.34871,,,,5.396183174355981
NGA,1997,6.138,1720.27540949396,5.05534593106086,0.292131866739112,78.105,3.977,72.4935,,,,7.4502396787881855
NIC,1997,3.473,912.757429788533,9.77799319077701,2.24599060138242,33.963,7.079,55.58724,,,,6.816470160506487
NLD,1997,1.56,26744.9601318097,2.69189103031971,3.71322161762264,57.436,5.511,65.4917,,,,10.19410132828597
NOR,1997,1.86,36629.0309036621,2.78571067727167,4.71527738632528,58.368,4.687,66.35708,,,,10.508596399066404
NPL,1997,4.442,211.834869589153,7.2790929776352,2.88786824199163,20.924,10.535,79.28753,,,,5.355807054126226
NRU,1997,3.738,3661.02846701327,6.12223925431366,-9.07861489575546,,,63.67024,,,,8.205499388837962
NZL,1997,1.96,17474.187029724,1.56180705152813,0.748379237952108,56.404,6.857,59.950195,,,,9.768480044115627
OED,1997,1.84061039237384,21688.9562127609,2.76990559510656,2.84527003717305,49.2088054519233,7.25824900860572,,,,,9.98455847969206
OMN,1997,4.524,8234.64063759005,-2.23414569391046,4.39784180446976,23.351,4.188,60.66674,,,,9.016105003236977
OSS,1997,3.13161648579753,4663.400335076,2.49549300276987,5.11453252513246,45.4191082324543,10.1538398208943,,,,,8.447500146667187
PAK,1997,5.642,438.030942680153,13.3835146386713,-1.80254112696187,14.936,0.631,67.21153,,,,6.082289553269655
PAN,1997,2.81,3545.97670881078,1.53748789041086,5.56495539962489,42.377,6.406,57.95915,,,,8.17356891831331
PER,1997,3.099,2300.67200774461,7.28313112865612,4.52636436123332,54.186,4.768,55.753605,,,,7.740956536522037
PHL,1997,3.943,1273.27604875636,6.25981575579399,2.74055980419841,47.223,3.598,61.807842,,,,7.14934842403285
PLW,1997,2.187,7944.59907223327,2.27776584796592,-0.264852834914691,,,55.37764,,,,8.98024761479422
PNG,1997,4.679,989.721550965343,8.42636158197807,-7.26669749488677,70.681,2.856,68.99627,,,,6.8974236419159904
POL,1997,1.51,4137.00831823145,13.705396610689,6.28931151450062,49.805,10.964,60.924694,,,,8.327728177151062
PRE,1997,6.22460764800979,719.300540456959,4.96451768202839,3.53590197431299,64.607970056575,5.09342313033355,,,,,6.578279268238187
PRI,1997,1.9,12817.6449621352,1.33225023139383,3.90993879974577,34.868,13.8,52.525085,,,,9.458578013298228
PRK,1997,2.027,,,,77.948,2.68,66.01626,,,,
PRT,1997,1.47,11575.5071124358,3.88520775073241,3.93579784138029,50.474,6.571,61.926548,,,,9.356646689004332
PRY,1997,3.911,2078.50841313824,3.41098924066357,1.91891657612904,52.481,5.36,53.166416,,,,7.639405806381513
PSE,1997,5.817,1389.16497137651,-3.83424632990953,9.64623418634368,12.209,10.507,66.60457,,,,7.236458105591255
PSS,1997,4.02698846443694,2037.02607459993,3.17702279255163,-2.71110514934604,52.3432711390903,4.16487856196602,,,,,7.619246216635764
PST,1997,1.59424123197257,24454.2587765796,2.27527738841259,2.8952474786677,50.9542968093914,7.36332529136879,,,,,10.104559662826095
PYF,1997,2.59,16423.0214308681,3.18143347196443,-1.70605641976239,48.155,11.877,64.44971,,,,9.706439375266875
QAT,1997,3.327,20522.8012995179,-4.0789743600633,24.9388543086998,47.523,0.87,65.38742,,,,9.929291805538352
ROU,1997,1.32,1577.33656023974,135.338399472194,-4.5747304296564,42.011,5.515,63.329166,,,,7.3634929822267265
RUS,1997,1.218,2737.57202148438,15.0585036426846,1.56770414975504,51.778,11.813,65.1481,,,,7.914826682996713
RWA,1997,6.235,238.749371368214,15.621502443644,-1.51287157331262,53.106,11.217,48.785862,,,,5.475414346344657
SAS,1997,3.50744412442615,415.002724170031,6.8776821185153,2.1928636537472,31.8437453151235,7.18367822048628,,,,,6.028285084474288
SAU,1997,4.656,11545.3455998551,1.9039947539129,-1.2367563168653,16.333,5.327,62.98564,,,,9.354037656364813
SDN,1997,5.717,373.09375,37.921169977767,15.5899602143833,28.674,15.305,67.491135,,,,5.921829728545662
SEN,1997,5.639,650.776321407448,1.97782917379958,0.642689765162558,32.913,2.776,67.26778,,,,6.47816599085914
SGP,1997,1.61,26375.8653668113,1.08499221815259,4.73992674717256,50.893,2.5,57.425343,,,,10.180204680356196
SLB,1997,5.093,1292.23951946469,8.47322244221299,-3.70203446896076,81.246,2.022,63.31921,,,,7.164132053743155
SLE,1997,6.531,199.880001395777,2.25276832130959,-7.08314712256507,64.784,4.253,75.357765,,,,5.297717193459079
SLV,1997,3.377,1748.92111971129,3.38380837413172,2.44459286819176,41.852,7.98,53.46792,,,,7.46675437377931
SMR,1997,1.243,37852.9726190153,,,,,60.250443,,,,10.541464792611734
SOM,1997,7.662,280.112724233259,33.6111065977201,-2.31159144346371,21.203,19.267,63.939827,,,,5.635192108700382
SRB,1997,1.398,3573.50440240049,17.8992911381943,9.27221778936207,46.062,13.8,66.51491,,,,8.181302018616876
SSA,1997,5.76300961066377,978.629951570099,5.12076924128428,1.44577160404664,66.8009679491606,6.69449815395076,,,,,6.8861535849369275
SSD,1997,7.199,,,,71.204,12.042,75.46791,,,,
SSF,1997,5.86627830955653,897.84921182887,5.05534593106086,1.37095881324495,67.5372169075597,6.33675160303829,,,,,6.800002138644753
SST,1997,3.05681584144018,4464.71515784653,2.27776584796592,4.12301277371236,46.4598074312248,10.3547212675185,,,,,8.40396069684038
STP,1997,5.396,661.668232822488,39.1139821397442,-0.428599449412303,22.199,14.421,53.891468,,,,6.494764271436508
SUR,1997,2.952,2067.59814938391,1.49369976851179,3.52096892509446,32.558,10.56,56.388382,,,,7.634142898266304
SVK,1997,1.43,5172.41757491248,4.72932565342799,5.29126136870515,51.819,11.894,59.65805,,,,8.551095474241398
SVN,1997,1.25,10436.7260661871,8.30053851255612,5.31284081186544,52.88,6.658,57.264347,,,,9.253086217062569
SWE,1997,1.52,30324.4510931063,1.49858119166373,3.00587080729244,58.598,10.359,60.722775,,,,10.31970963284402
SWZ,1997,4.235,1705.39874942229,11.344841286408,1.38270957612821,44.556,22.5,45.801037,,,,7.441554233003054
SXM,1997,2.173,,,,,,,,,,
SYC,1997,2.1,7746.69851330444,0.874655608207902,10.8847957386616,,,48.52006,,,,8.955022033301049
SYR,1997,4.371,940.826589804978,2.75712224933042,2.30284558838696,17.723,7.31,56.268036,,,,6.846758839717951
TCA,1997,2.581,,,,,,57.64782,,,,
TCD,1997,7.274,201.384076969355,3.78278546499369,2.06853854379148,62.058,0.732,78.361275,,,,5.305213915437743
TEA,1997,1.89804243066207,906.494304335968,5.95130751582053,6.05640518876729,66.001194919109,3.21148767006564,,,,,6.80958474703779
TEC,1997,1.7332156910323,2239.45079715359,17.7359944945837,2.8817411093487,48.6971175240055,10.648314711627,,,,,7.713985934945447
TGO,1997,5.363,448.001096915436,2.03603454597328,10.8148777243175,55.072,3.677,65.840385,,,,6.104795680883943
THA,1997,1.845,2473.14096982086,4.42116836632678,-4.04196098576827,67.826,0.873,62.755337,,,,7.813244269463641
TJK,1997,4.06,150.088550171239,65.2512001901191,0.466665814442905,31.211,4.15,68.49502,,,,5.011225454392332
TKM,1997,3.18,565.022638048501,61.8000441061326,-12.8895821438518,55.405,11.0,64.21375,,,,6.336865797686246
TLA,1997,2.83275088473781,4593.92906599235,4.91515472666765,3.75488434568076,47.0752464365429,8.1385394354541,,,,,8.432490942553509
TLS,1997,5.955,348.86424098109,0.231034202777252,1.1763426433297,65.958,3.433,72.82684,,,,5.854682852200985
TMN,1997,4.32541475467486,1075.36776792704,10.9786381255529,1.02149134023686,16.1187382246615,8.01020921527838,,,,,6.980417991755155
TON,1997,4.378,2135.52111086276,-0.11799204610476,-0.994486483653645,44.894,2.857,51.161125,,,,7.6664659759094365
TSA,1997,3.50744412442615,415.002724170031,6.8776821185153,2.1928636537472,31.8437453151235,7.18367822048628,,,,,6.028285084474288
TSS,1997,5.86627830955653,897.84921182887,5.05534593106086,1.37095881324498,67.5372169075597,6.33675160303829,,,,,6.800002138644753
TTO,1997,1.831,4393.94496943068,-3.54356763782603,7.1187287096166,48.489,15.01,51.19113,,,,8.38798272884034
TUN,1997,2.338,2202.06090620956,14.1253365327371,4.02139832385444,23.812,15.94,52.858925,,,,7.697148976395821
TUR,1997,2.744,3020.99347061272,81.4548625820616,6.03410912734152,28.717,6.841,67.147514,,,,8.013341020051241
TUV,1997,3.952,1461.08618049276,-1.30535237376276,9.3245589994677,,,70.43074,,,,7.2869353973435
TZA,1997,5.836,363.597686767578,20.5872321472553,1.45902793566377,84.314,3.338,64.47621,,,,5.896048000257723
UGA,1997,6.856,286.846637912964,3.09526851918858,2.09696413485794,71.54,3.247,65.14354,,,,5.658947710264408
UKR,1997,1.271,987.489807128906,18.0737954563027,-2.16111095277036,53.105,8.93,67.60532,,,,6.895166174827227
UMC,1997,2.01098945684604,1813.00652946035,7.00406804958872,4.8873222256113,58.7153965336265,5.16191154826567,,,,,7.50274181221574
URY,1997,2.328,7436.29342620682,27.4851660952394,7.97449289236334,48.165,11.44,56.764233,,,,8.914127808284267
USA,1997,1.971,31459.1299691554,1.72444795727333,3.19716561006661,58.4,5.0,60.82954,,,,10.356444521085402
UZB,1997,3.186,620.59129581366,66.0870678114849,3.39797706295913,48.797,10.9,71.762314,,,,6.430672726478701
VCT,1997,2.433,3073.7784743848,1.35884176013687,3.48502454079123,47.056,20.116,53.882374,,,,8.030662857215773
VEN,1997,2.967,3710.82688355096,33.947459925683,4.21160703706352,48.776,11.16,53.935085,,,,8.21901001043083
VGB,1997,2.009,,,,,,46.527077,,,,
VIR,1997,3.017,,,,56.12,11.297,42.767933,,,,
VNM,1997,2.274,361.643884085566,6.59740478176147,6.59239957601929,72.616,2.87,63.30422,,,,5.890659982010489
VUT,1997,4.657,1562.03090670153,3.17702279255163,2.67502125431653,73.714,8.24,66.81761,,,,7.353742116824576
WLD,1997,2.77886494341004,5376.57194202877,4.45657089524098,2.44846007772637,50.9761547237413,6.02239064914071,,,,,8.589806264570365
WSM,1997,4.695,1607.88744330521,11.8364073965688,-0.193253144597321,42.964,3.78,58.756874,,,,7.38267644934442
XKX,1997,2.312,,,,,,,,,,
YEM,1997,6.82,382.584928722421,13.2904926919581,1.92969632778934,19.499,10.223,64.937584,,,,5.946950664495884
ZAF,1997,2.734,3700.23554789867,8.13743291858027,1.37819585551415,51.307,22.518,40.37457,,,,8.216151758200239
ZMB,1997,6.124,465.871942164799,25.4025412591637,1.19524199921966,51.498,13.305,62.826134,,,,6.143910794139135
ZWE,1997,4.075,750.193673728472,-2.87904813795583,0.770841531715519,60.365,6.93,60.23425,,,,6.620331404832268
ABW,1998,2.001,18828.0870594071,6.59295050184228,-0.487159557964318,,,51.1849,,,,9.84310502644316
AFE,1998,5.66288610499311,697.352671611013,9.10917293901807,-0.849750122936925,66.221352603284,7.81273363600731,,,,,6.547291267887941
AFG,1998,7.693,,,,14.653,7.89,73.143166,0.531914889812469,,,
AFW,1998,6.04479367728873,1137.74449616425,5.30948306910901,0.800823074189381,69.4070670468149,4.32404850194229,,,,,7.036803069411309
AGO,1998,6.732,429.188126933192,39.3593483252693,1.2453317264635,75.498,16.371,59.933876,1.06382977962494,,,6.061895347124123
ALB,1998,2.425,831.175344077295,7.85515459177739,8.99380682261059,51.086,20.042,67.5203,,,,6.722840776300421
AND,1998,1.383,18536.5084282698,1.49955384331271,2.11836793796665,,,,,,,9.82749749496941
ARB,1998,4.10449389117135,2192.61188801001,-3.13108869936045,2.25693693111737,19.5938806545492,11.9646898565116,,,,,7.692848755103881
ARE,1998,2.765,24889.4269192279,-4.25444531455858,-7.06429544482179,32.821,2.068,60.289448,,,,10.122198370557713
ARG,1998,2.662,8218.99212764682,-1.70527962400085,2.63654066984506,51.335,12.65,55.313385,,,,9.014202868324318
ARM,1998,1.81,590.239947333459,10.6984977562983,8.56710543978232,55.831,9.4,65.20708,,,,6.380529144619334
ASM,1998,3.878,,,,,,54.55106,,,,
ATG,1998,2.017,10906.8785406961,2.68069567063766,2.76572360104406,,,39.787693,,,,9.297148927962832
AUS,1998,1.762,21479.1142020092,1.13564190464284,3.62518181751807,53.721,7.684,58.893204,,,,9.974836309504752
AUT,1998,1.37,27212.4642905708,0.482062104538755,3.3793812628262,48.819,5.483,56.338078,,,,10.211430393298333
AZE,1998,2.0,561.906807871869,-0.96513336719066,8.96088676293809,73.325,10.0,61.2864,,,,6.331336013851606
BDI,1998,6.958,144.456948255536,11.4505560048054,2.76802982431101,84.972,3.159,55.87523,1.59574472904205,,,4.972981527212907
BEL,1998,1.6,25338.4432934904,1.80561940538095,1.74434797656973,41.54,9.322,63.45892,,,,10.14007801921341
BEN,1998,6.136,361.601983057505,5.23160474756106,0.80483062510794,61.741,1.048,72.338585,,,,5.89054411262219
BFA,1998,6.661,249.53173292493,7.94031603070835,4.38231550291239,71.576,2.44,78.24311,,,,5.519586093175974
BGD,1998,3.427,385.616881752796,4.73621256184072,3.20995244419584,27.887,2.893,77.06962,,,,5.954844342257296
BGR,1998,1.11,1820.44866449942,33.9510300748266,4.48402377073305,45.298,12.2,66.471695,,,,7.506838268645762
BHR,1998,2.889,11625.0343768343,-7.05741179146182,2.06527153677192,33.839,1.117,56.63817,,,,9.360916187598221
BHS,1998,2.232,21667.448821694,3.04892132747692,3.23454357427582,66.896,7.65,41.64753,,,,9.983566359020895
BIH,1998,1.561,1006.70479669823,-2.4396946739963,14.5879851619457,40.467,23.295,61.3969,,,,6.9144376984982685
BLR,1998,1.3,1511.25979105507,76.5804462146549,8.88936457622947,52.444,14.0,64.48058,,,,7.3206988806872175
BLZ,1998,3.752,4127.93718607471,2.43785985479757,0.325381306580226,39.252,14.31,59.928967,,,,8.325533090493957
BMU,1998,1.794,51629.2814855126,2.74155110645576,3.10840062782201,,,58.957935,,,,10.85184426116854
BOL,1998,4.149,1022.14506519545,7.05112676533632,3.19121970002656,59.291,2.121,59.353275,,,,6.929658703152073
BRA,1998,2.418,5105.89099544117,4.92436158488788,-1.143603910048,49.48,10.15,60.835808,,,,8.538150249246321
BRB,1998,1.62,10734.3637242884,8.70325677703254,3.71107319952964,63.249,12.4,59.105087,,,,9.28120543741407
BRN,1998,2.533,17769.2463626025,-13.9889900220022,-8.76195633243906,53.105,5.347,58.431488,,,,9.785224509591067
BTN,1998,3.853,638.278962310609,10.69626709906,3.91677951253379,57.879,1.4,63.408333,,,,6.458775432782004
BWA,1998,3.362,2981.19639702109,9.96727081881656,-1.75710977151495,49.101,20.86,38.647396,,,,8.000079974440155
CAF,1998,5.889,266.570544600384,-0.414154094982351,1.89780136644271,65.808,5.421,69.20253,,,,5.585638916270748
CAN,1998,1.56,21024.5850687045,-0.176225269281474,3.03423769242876,57.674,8.278,60.31806,,,,9.953447749507502
CEB,1998,1.33855595147394,4117.99990144172,8.17944424818104,2.80624670602401,47.6918117832912,9.19134382326191,,,,,8.323122863654204
CHE,1998,1.47,42680.5867322391,-0.18925919082605,2.72428479200173,58.014,3.568,62.099804,,,,10.661499452562039
CHI,1998,1.51,40472.6653548172,,,48.286,6.498,,,,,10.608382095716486
CHL,1998,2.149,5419.82417297191,0.778990206742662,2.83546295262515,37.854,7.307,48.81572,,,,8.597818653496404
CHN,1998,1.522,835.095348597432,-0.826472564378889,6.89019016050649,68.988,3.24,72.492256,,,,6.727545908268725
CIV,1998,5.854,1177.37133815342,5.38736139065696,0.404815446696844,48.365,4.1,61.16885,,,,7.071039552959501
CMR,1998,5.656,798.745621406677,1.0658698782603,1.98875448721377,77.895,7.702,68.54155,,,,6.683042523869743
COD,1998,6.7,131.461338858019,26.9353763603477,-4.26088113381191,71.34,3.188,67.211555,0.0,,,4.8787128073113255
COG,1998,4.909,660.379775085784,-18.2220896614549,1.48155360506634,66.232,19.895,56.786022,,,,6.492815086328349
COL,1998,2.717,2605.99938059023,14.7730454103545,-1.21587529995685,54.024,15.0,52.654587,,,,7.865571519998741
COM,1998,5.392,716.432240082977,1.34665437141399,-0.446707932841576,32.211,4.617,63.4426,,,,6.574283672081518
CPV,1998,3.898,1186.74294773086,-0.335990589768613,10.7299407310629,43.375,13.117,43.740356,,,,7.0789678149076485
CRI,1998,2.527,3617.45756666726,11.938194929376,4.85724857204252,39.443,5.33,49.483727,,,,8.193526728420881
CSS,1998,2.39071342332084,5558.94057394346,2.74043862797664,4.07778026383015,46.8784945508208,13.0485825370287,,,,,8.623162824833992
CUB,1998,1.617,2332.30656133119,1.29910517540051,-0.174678072264157,35.575,6.23,65.836784,,,,7.754612997377288
CUW,1998,2.315,,,,,,50.212578,,,,
CYM,1998,1.702,,,,,,57.378876,,,,
CYP,1998,1.761,15092.828125,1.96568053172609,4.81774889848235,48.114,3.3,55.711834,,,,9.621974951365177
CZE,1998,1.16,6526.59635780951,9.83753859660106,-0.298733210762791,51.963,6.455,57.860165,,,,8.783640854806197
DEU,1998,1.36,27395.9440608051,0.69182565823975,2.08070148565196,48.537,9.787,60.70266,,,,10.218150254441172
DJI,1998,4.795,735.349107889529,,,16.525,27.013,45.376087,,,,6.6003453631675475
DMA,1998,2.315,4664.24268142919,2.54011293205743,4.0369502015168,,,48.36031,,,,8.447680759573146
DNK,1998,1.72,33346.4884298957,1.23236518305923,1.95536592147863,59.361,5.039,64.557945,,,,10.414707751344018
DOM,1998,2.835,2607.85457321405,6.51330700198966,4.95595590327112,38.796,6.301,58.10217,,,,7.8662831596873675
DZA,1998,2.691,1603.36623200836,-3.13108869936045,3.43950503955708,11.815,26.853,56.197823,4.78723382949829,,,7.37986059314532
EAP,1998,1.87396113255707,809.008902634142,7.44795342675249,1.78751804507588,65.8374368298423,3.37390522425585,,,,,6.695809921490084
EAR,1998,3.52117022719808,1209.12473092263,6.77924095669384,0.461269160187456,36.7131518233992,6.91695464537819,,,,,7.097652013963768
EAS,1998,1.82784812254818,3452.62044005664,3.64520979181331,-0.626775623813671,63.7224569735501,3.53889313054046,,,,,8.146888769557428
ECA,1998,2.15188658473363,1940.52719112561,9.46173017171613,2.14444668027693,46.9728401170038,11.0080274252343,,,,,7.570714963143465
ECS,1998,1.58833526902644,12504.372739489,4.24714080546059,2.49410470213098,47.6528931340288,10.6914741670305,,,,,9.433833681277056
ECU,1998,3.228,2284.01572847769,-3.78267918134335,1.4116455525819,51.694,4.395,52.02385,,,,7.7336904571259595
EGY,1998,3.681,1212.82259820477,2.37768148920179,3.29389108583953,19.695,8.03,64.185875,,,,7.100705647798922
EMU,1998,1.41837372215353,22144.6948669862,2.86938714089926,2.78780403834543,44.8677012876096,11.2045752544234,,,,,10.005353237395184
ERI,1998,5.633,341.91736400208,9.10917293901807,0.452407592557293,73.531,5.441,65.58963,,,,5.834569082141495
ESP,1998,1.13,15382.3348573373,2.63477983152434,3.87121830463626,38.425,18.673,55.916286,,,,9.640975042807776
EST,1998,1.28,4093.39247738765,6.89450253802639,5.34690225116847,52.708,9.51,58.411785,,,,8.317129361801845
ETH,1998,6.792,126.465095781244,-0.150146937642816,-6.44288564669758,74.641,3.494,69.092186,,,,4.839966347415996
EUU,1998,1.40566053953101,18616.5171736497,3.31320679022488,2.84403884070616,45.7504568326122,10.5276504397723,,,,,9.831804485733416
FCS,1998,5.22709867568893,901.011692448878,5.82593954726713,2.5850331992995,58.3644834847882,5.67145415997568,,,,,6.803518234714899
FIN,1998,1.7,25999.9861694953,3.10399445027419,5.17468891307571,55.058,13.214,61.7938,,,,10.16585128506099
FJI,1998,3.118,2010.49636073149,7.44795342675249,0.0533665427538494,38.666,4.747,60.911278,,,,7.6061369162046235
FRA,1998,1.78,24869.4030795939,0.908513586199163,3.06997018708124,48.064,12.074,62.286545,,,,10.121393534884714
FRO,1998,2.3363,24729.019906458,,,,,60.862865,,,,10.115732727965364
FSM,1998,4.301,1965.15528340681,2.9912468251144,2.56794173919015,,,51.43039,,,,7.583326545815589
GAB,1998,4.576,3699.99513906504,-17.7864014784402,0.890580320643267,37.305,17.176,57.692516,,,,8.216086784865247
GBR,1998,1.71,28274.5045119699,1.28365737243435,3.10177519830457,52.717,6.198,62.28717,,,,10.249715776939349
GEO,1998,1.703,851.515542450841,6.94032134027844,5.68429106346969,56.953,14.53,64.31839,,,,6.747017752961222
GHA,1998,4.829,400.366799508524,17.0484652451336,2.18441521078265,73.516,8.2,62.58703,,,,5.992381125692773
GIB,1998,2.204,,,,,,55.11567,,,,
GIN,1998,6.051,647.379920832778,3.32464044488574,1.71255766162007,62.921,4.488,80.669106,,,,6.472933325924323
GMB,1998,5.818,610.234711461724,5.41182120304006,0.636396539831622,44.894,9.956,75.04629,,,,6.413843656049324
GNB,1998,5.97,497.724279563733,10.340339607126,-23.8778523409397,55.778,3.39,69.961105,,,,6.210046268206343
GNQ,1998,5.914,577.868525342745,-31.5659149794624,19.0314989040498,53.192,7.886,63.039337,,,,6.359346377993395
GRC,1998,1.24,13022.9648774809,5.27870900453958,2.86526159290254,39.468,12.227,56.778378,,,,9.474469607003373
GRD,1998,2.494,4206.28052894181,1.73787306807156,10.998703794283,,,36.636116,,,,8.34433405136178
GRL,1998,2.457,20496.578783559,0.978426732690068,7.56589978093101,,,51.42742,,,,9.928013262592168
GTM,1998,4.8,1741.20114182856,9.50243518490798,2.34123862089682,41.06,2.609,61.32561,,,,7.462330465448982
GUM,1998,3.008,,,,59.965,7.74,55.105354,,,,
GUY,1998,3.182,939.685488169724,2.97009281527207,-1.85177439532187,36.542,11.731,58.825436,,,,6.845545232223827
HIC,1998,1.61580428219208,21072.8034679411,2.21802638133576,2.16226278320903,50.1922828666955,7.81459688748513,,,,,9.955738552904071
HKG,1998,1.016,25808.8609899709,1.21989540552501,-6.66509055315402,48.418,4.58,54.28886,,,,10.158473161168203
HND,1998,4.473,1021.15818843434,10.2989949131436,0.882235237290445,45.337,4.02,57.8727,,,,6.928692740966976
HPC,1998,6.18755361583246,365.949108030786,7.49572139802233,0.63094626952207,63.6180366769049,4.9664348658401,,,,,5.902494274636932
HRV,1998,1.45,5712.58985659548,8.17944424818104,2.31451157749356,44.657,11.392,65.28154,,,,8.650427764898525
HTI,1998,4.561,465.363306259051,14.1574176285167,0.293961772099124,56.908,7.162,58.19819,,,,6.142818404311346
HUN,1998,1.32,4751.7732430202,13.7610945572703,4.09002256717154,45.293,8.925,58.016357,,,,8.466273141684276
IBD,1998,2.40305067775411,1428.9119104702,8.01016752456401,1.34099084103119,50.9725320058928,6.39420630137524,,,,,7.26466853185218
IBT,1998,2.96215268043108,1239.71365194239,6.96357951652327,1.14497172010719,50.9948769857889,6.01309191553187,,,,,7.122635706078691
IDA,1998,5.23317514560598,561.191289198505,6.18421616396624,0.872950079881548,51.0928620557903,4.3474823825126,,,,,6.330061826366048
IDB,1998,5.42597036532386,964.261115927121,3.87677883316961,0.108644929296915,49.0624834839174,3.949375716785,,,,,6.87136212507698
IDN,1998,2.66,454.877800792123,75.2711687734718,-14.489150562289,51.093,5.459,69.23504,,,,6.120028813192012
IDX,1998,5.13392371434674,343.435290377483,7.94031603070835,1.63759272500199,52.1408763295504,4.5578570313245,,,,,5.8389987107355195
IMN,1998,1.901,18753.1202301034,2.38711477002045,12.0370958218258,,,,,,,9.839115429825751
IND,1998,3.446,413.630864056851,8.01016752456401,4.14849485733681,33.157,7.639,76.19881,,,,6.024973943371504
IRL,1998,1.94,24294.8547674007,6.55277640847281,7.63750836818981,49.908,7.699,48.98175,,,,10.098019868941943
IRN,1998,2.19,1709.19334095949,9.38151715778559,0.687371259354634,12.058,10.358,68.5082,,,,7.443776807763855
IRQ,1998,5.112,900.937142559106,-15.9504339358681,30.8254376046276,9.146,8.087,61.71032,,,,6.803435491089368
ISL,1998,2.05,31030.2483442475,4.71468487027451,6.21981617902927,69.349,3.069,57.142307,,,,10.34271776076997
ISR,1998,2.98,20188.8141481667,6.77924095669384,1.75806760751156,51.32,10.749,56.86069,,,,9.912883974969095
ITA,1998,1.22,22365.1837644545,2.36853682115132,1.7750842893435,34.477,12.117,57.163754,,,,10.015260732441934
JAM,1998,2.574,3419.49352868739,10.5750724482558,-3.16642938278055,59.928,6.86,42.2545,,,,8.137247728063013
JOR,1998,4.112,1532.11380395602,6.00440267503002,0.658442073539419,11.703,13.838,58.849777,,,,7.334403632108168
JPN,1998,1.38,32423.7556133801,-0.0266802470036964,-1.53824407567605,50.064,4.078,54.58619,,,,10.38664663106595
KAZ,1998,1.938,1414.59289652597,5.66284472304086,0.579278352126394,65.06,13.13,64.62964,,,,7.254597063046774
KEN,1998,5.244,487.883239905452,6.93140266888905,0.478811112143987,70.356,2.85,59.67182,,,,6.190076114736484
KGZ,1998,2.7,345.137046084246,9.07750628375146,0.567335558764,64.968,1.632,60.724117,,,,5.8439415731812145
KHM,1998,4.13,258.780953189377,10.3577373381924,0.452139873018837,78.949,0.71,62.114895,,,,5.555981963277642
KIR,1998,4.29,874.484349123221,5.64253479092361,2.60111875998274,,,66.47069,,,,6.773634397355361
KNA,1998,2.31,8710.78984057184,2.80018158531561,-1.77595335466278,,,53.5583,,,,9.072317747775577
KOR,1998,1.464,8281.71948271445,4.47592317611709,-5.8118196273288,47.124,6.963,56.468872,,,,9.021805892814
KWT,1998,3.039,14066.9509572183,-17.1561124601976,0.479689867621317,43.786,0.7,61.5606,,,,9.551583421380558
LAC,1998,2.76698321881989,4507.53821110981,5.94219867970962,1.14396817451927,47.5853674040755,8.37468617155637,,,,,8.41350643227056
LAO,1998,4.792,243.923962451418,84.5044589007367,2.06080647085234,59.032,2.294,64.1683,,,,5.496856547429235
LBN,1998,2.648,4124.85527892575,4.01791826450849,1.85892264288059,19.368,8.564,56.036243,,,,8.32478621425654
LBR,1998,6.017,134.675393352518,-6.66669927646055,17.6689843112672,71.817,2.197,62.07668,,,,4.902867389316132
LBY,1998,3.043,5301.08354775559,-6.62734026445655,-4.97934471333424,29.628,19.282,48.638332,,,,8.57566652161735
LCA,1998,2.403,5672.51373770766,2.43023787455614,4.83795668922615,51.88,21.6,53.138206,,,,8.643387638459378
LCN,1998,2.74035048666449,4618.67022162368,5.37109035742958,1.38184826343277,47.1657794134628,8.50074834125122,,,,,8.43786211182716
LDC,1998,5.37325778095015,298.254151529123,7.94031603070835,1.42317261595973,53.6832708815235,4.55075779306408,,,,,5.69794598050939
LIC,1998,6.04858787843748,301.008469656879,7.34486242985637,1.92998722670745,58.5899465754729,5.20014000344665,,,,,5.707138402747946
LIE,1998,1.586,78302.9905905848,0.0146296875332581,6.27762286609592,,,64.438416,,,,11.268341075254437
LKA,1998,2.136,849.37461276858,9.21416012598122,2.74023742948491,41.33,9.17,62.75641,,,,6.744500329003706
LMC,1998,3.86133579459143,597.9210431915,8.01016752456401,2.35462601902212,39.8238481640047,6.11517295641349,,,,,6.393458710436448
LMY,1998,2.99740763268585,1160.93907553237,6.93586200458375,1.65255008636049,50.9909999277082,5.69754680338063,,,,,7.056984504466008
LSO,1998,3.815,464.683745548265,9.92223369840188,1.0335881718662,67.299,15.983,57.68864,,,,6.141357057102297
